Date,PX_LAST,YLD_CNV_LAST
8/4/2014,0.527,0.527
8/1/2014,0.534,0.534
7/31/2014,0.533,0.533
7/30/2014,0.525,0.525
7/29/2014,0.519,0.519
7/28/2014,0.527,0.527
7/25/2014,0.531,0.531
7/24/2014,0.521,0.521
7/23/2014,0.532,0.532
7/22/2014,0.535,0.535
7/21/2014,0.541,0.541
7/18/2014,0.541,0.541
7/17/2014,0.532,0.532
7/16/2014,0.542,0.542
7/15/2014,0.539,0.539
7/14/2014,0.536,0.536
7/11/2014,0.532,0.532
7/10/2014,0.541,0.541
7/9/2014,0.546,0.546
7/8/2014,0.552,0.552
7/7/2014,0.562,0.562
7/4/2014,0.565,0.565
7/3/2014,0.561,0.561
7/2/2014,0.556,0.556
7/1/2014,0.554,0.554
6/30/2014,0.561,0.561
6/27/2014,0.559,0.559
6/26/2014,0.567,0.567
6/25/2014,0.569,0.569
6/24/2014,0.577,0.577
6/23/2014,0.579,0.579
6/20/2014,0.582,0.582
6/19/2014,0.586,0.586
6/18/2014,0.597,0.597
6/17/2014,0.59,0.59
6/16/2014,0.597,0.597
6/13/2014,0.598,0.598
6/12/2014,0.597,0.597
6/11/2014,0.599,0.599
6/10/2014,0.597,0.597
6/9/2014,0.598,0.598
6/6/2014,0.595,0.595
6/5/2014,0.613,0.613
6/4/2014,0.611,0.611
6/3/2014,0.584,0.584
6/2/2014,0.582,0.582
5/30/2014,0.573,0.573
5/29/2014,0.571,0.571
5/28/2014,0.579,0.579
5/27/2014,0.588,0.588
5/26/2014,0.584,0.584
5/23/2014,0.587,0.587
5/22/2014,0.596,0.596
5/21/2014,0.593,0.593
5/20/2014,0.587,0.587
5/19/2014,0.585,0.585
5/16/2014,0.579,0.579
5/15/2014,0.59,0.59
5/14/2014,0.597,0.597
5/13/2014,0.607,0.607
5/12/2014,0.606,0.606
5/9/2014,0.603,0.603
5/8/2014,0.607,0.607
5/7/2014,0.596,0.596
5/6/2014,0.606,0.606
5/5/2014,0.606,0.606
5/2/2014,0.606,0.606
5/1/2014,0.617,0.617
4/30/2014,0.622,0.622
4/29/2014,0.612,0.612
4/28/2014,0.612,0.612
4/25/2014,0.618,0.618
4/24/2014,0.612,0.612
4/23/2014,0.611,0.611
4/22/2014,0.6,0.6
4/21/2014,0.603,0.603
4/18/2014,0.596,0.596
4/17/2014,0.6,0.6
4/16/2014,0.605,0.605
4/15/2014,0.6,0.6
4/14/2014,0.603,0.603
4/11/2014,0.6,0.6
4/10/2014,0.604,0.604
4/9/2014,0.611,0.611
4/8/2014,0.615,0.615
4/7/2014,0.613,0.613
4/4/2014,0.643,0.643
4/3/2014,0.64,0.64
4/2/2014,0.621,0.621
4/1/2014,0.615,0.615
3/31/2014,0.637,0.637
3/28/2014,0.621,0.621
3/27/2014,0.625,0.625
3/26/2014,0.627,0.627
3/25/2014,0.604,0.604
3/24/2014,0.609,0.609
3/21/2014,0.594,0.594
3/20/2014,0.594,0.594
3/19/2014,0.609,0.609
3/18/2014,0.615,0.615
3/17/2014,0.619,0.619
3/14/2014,0.62,0.62
3/13/2014,0.639,0.639
3/12/2014,0.625,0.625
3/11/2014,0.628,0.628
3/10/2014,0.625,0.625
3/7/2014,0.623,0.623
3/6/2014,0.617,0.617
3/5/2014,0.604,0.604
3/4/2014,0.582,0.582
3/3/2014,0.574,0.574
2/28/2014,0.581,0.581
2/27/2014,0.582,0.582
2/26/2014,0.587,0.587
2/25/2014,0.587,0.587
2/24/2014,0.59,0.59
2/21/2014,0.597,0.597
2/20/2014,0.583,0.583
2/19/2014,0.598,0.598
2/18/2014,0.597,0.597
2/17/2014,0.597,0.597
2/14/2014,0.594,0.594
2/13/2014,0.598,0.598
2/12/2014,0.606,0.606
2/11/2014,0.603,0.603
2/10/2014,0.603,0.603
2/7/2014,0.615,0.615
2/6/2014,0.61,0.61
2/5/2014,0.595,0.595
2/4/2014,0.608,0.608
2/3/2014,0.61,0.61
1/31/2014,0.617,0.617
1/30/2014,0.62,0.62
1/29/2014,0.63,0.63
1/28/2014,0.628,0.628
1/27/2014,0.635,0.635
1/24/2014,0.627,0.627
1/23/2014,0.656,0.656
1/22/2014,0.671,0.671
1/21/2014,0.683,0.683
1/20/2014,0.663,0.663
1/17/2014,0.669,0.669
1/16/2014,0.673,0.673
1/15/2014,0.66,0.66
1/14/2014,0.65,0.65
1/13/2014,0.697,0.697
1/10/2014,0.697,0.697
1/9/2014,0.694,0.694
1/8/2014,0.703,0.703
1/7/2014,0.69,0.69
1/6/2014,0.722,0.722
1/3/2014,0.736,0.736
1/2/2014,0.736,0.736
1/1/2014,0.736,0.736
12/31/2013,0.736,0.736
12/30/2013,0.736,0.736
12/27/2013,0.7,0.7
12/26/2013,0.702,0.702
12/25/2013,0.689,0.689
12/24/2013,0.675,0.675
12/23/2013,0.676,0.676
12/20/2013,0.676,0.676
12/19/2013,0.669,0.669
12/18/2013,0.659,0.659
12/17/2013,0.661,0.661
12/16/2013,0.683,0.683
12/13/2013,0.691,0.691
12/12/2013,0.658,0.658
12/11/2013,0.645,0.645
12/10/2013,0.657,0.657
12/9/2013,0.654,0.654
12/6/2013,0.663,0.663
12/5/2013,0.629,0.629
12/4/2013,0.628,0.628
12/3/2013,0.629,0.629
12/2/2013,0.612,0.612
11/29/2013,0.6,0.6
11/28/2013,0.6,0.6
11/27/2013,0.602,0.602
11/26/2013,0.614,0.614
11/25/2013,0.639,0.639
11/22/2013,0.623,0.623
11/21/2013,0.626,0.626
11/20/2013,0.61,0.61
11/19/2013,0.616,0.616
11/18/2013,0.628,0.628
11/15/2013,0.629,0.629
11/14/2013,0.597,0.597
11/13/2013,0.596,0.596
11/12/2013,0.599,0.599
11/11/2013,0.592,0.592
11/8/2013,0.589,0.589
11/7/2013,0.59,0.59
11/6/2013,0.607,0.607
11/5/2013,0.596,0.596
11/4/2013,0.594,0.594
11/1/2013,0.594,0.594
10/31/2013,0.59,0.59
10/30/2013,0.583,0.583
10/29/2013,0.609,0.609
10/28/2013,0.615,0.615
10/25/2013,0.612,0.612
10/24/2013,0.61,0.61
10/23/2013,0.603,0.603
10/22/2013,0.616,0.616
10/21/2013,0.62,0.62
10/18/2013,0.615,0.615
10/17/2013,0.624,0.624
10/16/2013,0.638,0.638
10/15/2013,0.666,0.666
10/14/2013,0.652,0.652
10/11/2013,0.652,0.652
10/10/2013,0.651,0.651
10/9/2013,0.65,0.65
10/8/2013,0.651,0.651
10/7/2013,0.641,0.641
10/4/2013,0.647,0.647
10/3/2013,0.636,0.636
10/2/2013,0.639,0.639
10/1/2013,0.662,0.662
9/30/2013,0.681,0.681
9/27/2013,0.677,0.677
9/26/2013,0.692,0.692
9/25/2013,0.668,0.668
9/24/2013,0.668,0.668
9/23/2013,0.69,0.69
9/20/2013,0.69,0.69
9/19/2013,0.673,0.673
9/18/2013,0.701,0.701
9/17/2013,0.715,0.715
9/16/2013,0.723,0.723
9/13/2013,0.723,0.723
9/12/2013,0.726,0.726
9/11/2013,0.729,0.729
9/10/2013,0.741,0.741
9/9/2013,0.747,0.747
9/6/2013,0.778,0.778
9/5/2013,0.775,0.775
9/4/2013,0.77,0.77
9/3/2013,0.747,0.747
9/2/2013,0.741,0.741
8/30/2013,0.715,0.715
8/29/2013,0.709,0.709
8/28/2013,0.72,0.72
8/27/2013,0.74,0.74
8/26/2013,0.761,0.761
8/23/2013,0.769,0.769
8/22/2013,0.748,0.748
8/21/2013,0.728,0.728
8/20/2013,0.739,0.739
8/19/2013,0.764,0.764
8/16/2013,0.752,0.752
8/15/2013,0.741,0.741
8/14/2013,0.747,0.747
8/13/2013,0.737,0.737
8/12/2013,0.747,0.747
8/9/2013,0.752,0.752
8/8/2013,0.75,0.75
8/7/2013,0.752,0.752
8/6/2013,0.783,0.783
8/5/2013,0.773,0.773
8/2/2013,0.817,0.817
8/1/2013,0.794,0.794
7/31/2013,0.797,0.797
7/30/2013,0.791,0.791
7/29/2013,0.791,0.791
7/26/2013,0.782,0.782
7/25/2013,0.802,0.802
7/24/2013,0.771,0.771
7/23/2013,0.774,0.774
7/22/2013,0.783,0.783
7/19/2013,0.809,0.809
7/18/2013,0.804,0.804
7/17/2013,0.815,0.815
7/16/2013,0.822,0.822
7/15/2013,0.817,0.817
7/12/2013,0.817,0.817
7/11/2013,0.827,0.827
7/10/2013,0.854,0.854
7/9/2013,0.865,0.865
7/8/2013,0.877,0.877
7/5/2013,0.854,0.854
7/4/2013,0.851,0.851
7/3/2013,0.869,0.869
7/2/2013,0.889,0.889
7/1/2013,0.889,0.889
6/28/2013,0.848,0.848
6/27/2013,0.833,0.833
6/26/2013,0.86,0.86
6/25/2013,0.848,0.848
6/24/2013,0.874,0.874
6/21/2013,0.871,0.871
6/20/2013,0.851,0.851
6/19/2013,0.811,0.811
6/18/2013,0.831,0.831
6/17/2013,0.833,0.833
6/14/2013,0.819,0.819
6/13/2013,0.855,0.855
6/12/2013,0.879,0.879
6/11/2013,0.884,0.884
6/10/2013,0.837,0.837
6/7/2013,0.85,0.85
6/6/2013,0.828,0.828
6/5/2013,0.842,0.842
6/4/2013,0.875,0.875
6/3/2013,0.812,0.812
5/31/2013,0.852,0.852
5/30/2013,0.899,0.899
5/29/2013,0.928,0.928
5/28/2013,0.901,0.901
5/27/2013,0.825,0.825
5/24/2013,0.829,0.829
5/23/2013,0.858,0.858
5/22/2013,0.886,0.886
5/21/2013,0.874,0.874
5/20/2013,0.844,0.844
5/17/2013,0.791,0.791
5/16/2013,0.815,0.815
5/15/2013,0.85,0.85
5/14/2013,0.857,0.857
5/13/2013,0.749,0.749
5/10/2013,0.691,0.691
5/9/2013,0.595,0.595
5/8/2013,0.592,0.592
5/7/2013,0.589,0.589
5/6/2013,0.56,0.56
5/3/2013,0.56,0.56
5/2/2013,0.56,0.56
5/1/2013,0.586,0.586
4/30/2013,0.604,0.604
4/29/2013,0.586,0.586
4/26/2013,0.586,0.586
4/25/2013,0.578,0.578
4/24/2013,0.586,0.586
4/23/2013,0.581,0.581
4/22/2013,0.605,0.605
4/19/2013,0.576,0.576
4/18/2013,0.582,0.582
4/17/2013,0.597,0.597
4/16/2013,0.582,0.582
4/15/2013,0.644,0.644
4/12/2013,0.609,0.609
4/11/2013,0.542,0.542
4/10/2013,0.579,0.579
4/9/2013,0.523,0.523
4/8/2013,0.515,0.515
4/5/2013,0.529,0.529
4/4/2013,0.441,0.441
4/3/2013,0.555,0.555
4/2/2013,0.559,0.559
4/1/2013,0.566,0.566
3/29/2013,0.546,0.546
3/28/2013,0.508,0.508
3/27/2013,0.517,0.517
3/26/2013,0.538,0.538
3/25/2013,0.558,0.558
3/22/2013,0.561,0.561
3/21/2013,0.577,0.577
3/20/2013,0.595,0.595
3/19/2013,0.595,0.595
3/18/2013,0.591,0.591
3/15/2013,0.62,0.62
3/14/2013,0.623,0.623
3/13/2013,0.628,0.628
3/12/2013,0.637,0.637
3/11/2013,0.655,0.655
3/8/2013,0.643,0.643
3/7/2013,0.673,0.673
3/6/2013,0.643,0.643
3/5/2013,0.627,0.627
3/4/2013,0.611,0.611
3/1/2013,0.655,0.655
2/28/2013,0.658,0.658
2/27/2013,0.665,0.665
2/26/2013,0.685,0.685
2/25/2013,0.703,0.703
2/22/2013,0.725,0.725
2/21/2013,0.737,0.737
2/20/2013,0.74,0.74
2/19/2013,0.737,0.737
2/18/2013,0.742,0.742
2/15/2013,0.748,0.748
2/14/2013,0.763,0.763
2/13/2013,0.74,0.74
2/12/2013,0.748,0.748
2/11/2013,0.76,0.76
2/8/2013,0.76,0.76
2/7/2013,0.762,0.762
2/6/2013,0.773,0.773
2/5/2013,0.788,0.788
2/4/2013,0.802,0.802
2/1/2013,0.766,0.766
1/31/2013,0.749,0.749
1/30/2013,0.768,0.768
1/29/2013,0.76,0.76
1/28/2013,0.745,0.745
1/25/2013,0.721,0.721
1/24/2013,0.726,0.726
1/23/2013,0.735,0.735
1/22/2013,0.731,0.731
1/21/2013,0.733,0.733
1/18/2013,0.748,0.748
1/17/2013,0.738,0.738
1/16/2013,0.751,0.751
1/15/2013,0.776,0.776
1/14/2013,0.812,0.812
1/11/2013,0.812,0.812
1/10/2013,0.82,0.82
1/9/2013,0.826,0.826
1/8/2013,0.831,0.831
1/7/2013,0.825,0.825
1/4/2013,0.821,0.821
1/3/2013,0.786,0.786
1/2/2013,0.786,0.786
1/1/2013,0.786,0.786
12/31/2012,0.786,0.786
12/28/2012,0.786,0.786
12/27/2012,0.793,0.793
12/26/2012,0.788,0.788
12/25/2012,0.769,0.769
12/24/2012,0.761,0.761
12/21/2012,0.761,0.761
12/20/2012,0.766,0.766
12/19/2012,0.766,0.766
12/18/2012,0.752,0.752
12/17/2012,0.734,0.734
12/14/2012,0.731,0.731
12/13/2012,0.724,0.724
12/12/2012,0.697,0.697
12/11/2012,0.7,0.7
12/10/2012,0.692,0.692
12/7/2012,0.7,0.7
12/6/2012,0.69,0.69
12/5/2012,0.69,0.69
12/4/2012,0.701,0.701
12/3/2012,0.705,0.705
11/30/2012,0.71,0.71
11/29/2012,0.711,0.711
11/28/2012,0.715,0.715
11/27/2012,0.726,0.726
11/26/2012,0.726,0.726
11/23/2012,0.735,0.735
11/22/2012,0.735,0.735
11/21/2012,0.733,0.733
11/20/2012,0.73,0.73
11/19/2012,0.731,0.731
11/16/2012,0.724,0.724
11/15/2012,0.734,0.734
11/14/2012,0.741,0.741
11/13/2012,0.733,0.733
11/12/2012,0.73,0.73
11/9/2012,0.733,0.733
11/8/2012,0.745,0.745
11/7/2012,0.759,0.759
11/6/2012,0.757,0.757
11/5/2012,0.767,0.767
11/2/2012,0.779,0.779
11/1/2012,0.778,0.778
10/31/2012,0.77,0.77
10/30/2012,0.756,0.756
10/29/2012,0.77,0.77
10/26/2012,0.762,0.762
10/25/2012,0.776,0.776
10/24/2012,0.77,0.77
10/23/2012,0.778,0.778
10/22/2012,0.776,0.776
10/19/2012,0.78,0.78
10/18/2012,0.789,0.789
10/17/2012,0.765,0.765
10/16/2012,0.756,0.756
10/15/2012,0.753,0.753
10/12/2012,0.761,0.761
10/11/2012,0.752,0.752
10/10/2012,0.767,0.767
10/9/2012,0.768,0.768
10/8/2012,0.771,0.771
10/5/2012,0.771,0.771
10/4/2012,0.768,0.768
10/3/2012,0.762,0.762
10/2/2012,0.758,0.758
10/1/2012,0.76,0.76
9/28/2012,0.772,0.772
9/27/2012,0.774,0.774
9/26/2012,0.779,0.779
9/25/2012,0.79,0.79
9/24/2012,0.786,0.786
9/21/2012,0.797,0.797
9/20/2012,0.795,0.795
9/19/2012,0.814,0.814
9/18/2012,0.81,0.81
9/17/2012,0.799,0.799
9/14/2012,0.799,0.799
9/13/2012,0.822,0.822
9/12/2012,0.808,0.808
9/11/2012,0.795,0.795
9/10/2012,0.796,0.796
9/7/2012,0.817,0.817
9/6/2012,0.805,0.805
9/5/2012,0.772,0.772
9/4/2012,0.784,0.784
9/3/2012,0.779,0.779
8/31/2012,0.792,0.792
8/30/2012,0.802,0.802
8/29/2012,0.795,0.795
8/28/2012,0.807,0.807
8/27/2012,0.805,0.805
8/24/2012,0.804,0.804
8/23/2012,0.824,0.824
8/22/2012,0.821,0.821
8/21/2012,0.822,0.822
8/20/2012,0.839,0.839
8/17/2012,0.832,0.832
8/16/2012,0.858,0.858
8/15/2012,0.815,0.815
8/14/2012,0.791,0.791
8/13/2012,0.788,0.788
8/10/2012,0.797,0.797
8/9/2012,0.8,0.8
8/8/2012,0.798,0.798
8/7/2012,0.769,0.769
8/6/2012,0.734,0.734
8/3/2012,0.738,0.738
8/2/2012,0.772,0.772
8/1/2012,0.772,0.772
7/31/2012,0.789,0.789
7/30/2012,0.774,0.774
7/27/2012,0.742,0.742
7/26/2012,0.733,0.733
7/25/2012,0.722,0.722
7/24/2012,0.731,0.731
7/23/2012,0.723,0.723
7/20/2012,0.739,0.739
7/19/2012,0.737,0.737
7/18/2012,0.754,0.754
7/17/2012,0.768,0.768
7/16/2012,0.773,0.773
7/13/2012,0.773,0.773
7/12/2012,0.769,0.769
7/11/2012,0.785,0.785
7/10/2012,0.792,0.792
7/9/2012,0.791,0.791
7/6/2012,0.795,0.795
7/5/2012,0.806,0.806
7/4/2012,0.813,0.813
7/3/2012,0.813,0.813
7/2/2012,0.824,0.824
6/29/2012,0.832,0.832
6/28/2012,0.81,0.81
6/27/2012,0.804,0.804
6/26/2012,0.819,0.819
6/25/2012,0.826,0.826
6/22/2012,0.825,0.825
6/21/2012,0.817,0.817
6/20/2012,0.82,0.82
6/19/2012,0.812,0.812
6/18/2012,0.835,0.835
6/15/2012,0.848,0.848
6/14/2012,0.857,0.857
6/13/2012,0.854,0.854
6/12/2012,0.845,0.845
6/11/2012,0.867,0.867
6/8/2012,0.851,0.851
6/7/2012,0.877,0.877
6/6/2012,0.843,0.843
6/5/2012,0.857,0.857
6/4/2012,0.817,0.817
6/1/2012,0.811,0.811
5/31/2012,0.819,0.819
5/30/2012,0.845,0.845
5/29/2012,0.847,0.847
5/28/2012,0.878,0.878
5/25/2012,0.883,0.883
5/24/2012,0.866,0.866
5/23/2012,0.867,0.867
5/22/2012,0.858,0.858
5/21/2012,0.854,0.854
5/18/2012,0.825,0.825
5/17/2012,0.845,0.845
5/16/2012,0.829,0.829
5/15/2012,0.849,0.849
5/14/2012,0.845,0.845
5/11/2012,0.848,0.848
5/10/2012,0.863,0.863
5/9/2012,0.849,0.849
5/8/2012,0.867,0.867
5/7/2012,0.856,0.856
5/4/2012,0.887,0.887
5/3/2012,0.887,0.887
5/2/2012,0.887,0.887
5/1/2012,0.876,0.876
4/30/2012,0.892,0.892
4/27/2012,0.892,0.892
4/26/2012,0.912,0.912
4/25/2012,0.918,0.918
4/24/2012,0.928,0.928
4/23/2012,0.915,0.915
4/20/2012,0.934,0.934
4/19/2012,0.935,0.935
4/18/2012,0.936,0.936
4/17/2012,0.928,0.928
4/16/2012,0.935,0.935
4/13/2012,0.942,0.942
4/12/2012,0.946,0.946
4/11/2012,0.946,0.946
4/10/2012,0.95,0.95
4/9/2012,0.964,0.964
4/6/2012,0.989,0.989
4/5/2012,0.999,0.999
4/4/2012,1.023,1.023
4/3/2012,1.027,1.027
4/2/2012,1.008,1.008
3/30/2012,0.984,0.984
3/29/2012,0.99,0.99
3/28/2012,0.998,0.998
3/27/2012,1.011,1.011
3/26/2012,1.01,1.01
3/23/2012,1.023,1.023
3/22/2012,1.022,1.022
3/21/2012,1.019,1.019
3/20/2012,1.031,1.031
3/19/2012,1.031,1.031
3/16/2012,1.043,1.043
3/15/2012,1.047,1.047
3/14/2012,1.008,1.008
3/13/2012,0.972,0.972
3/12/2012,0.975,0.975
3/9/2012,0.986,0.986
3/8/2012,0.988,0.988
3/7/2012,0.978,0.978
3/6/2012,0.988,0.988
3/5/2012,0.988,0.988
3/2/2012,0.964,0.964
3/1/2012,0.951,0.951
2/29/2012,0.958,0.958
2/28/2012,0.962,0.962
2/27/2012,0.97,0.97
2/24/2012,0.973,0.973
2/23/2012,0.973,0.973
2/22/2012,0.973,0.973
2/21/2012,0.957,0.957
2/20/2012,0.944,0.944
2/17/2012,0.944,0.944
2/16/2012,0.943,0.943
2/15/2012,0.961,0.961
2/14/2012,0.961,0.961
2/13/2012,0.977,0.977
2/10/2012,0.974,0.974
2/9/2012,0.983,0.983
2/8/2012,0.987,0.987
2/7/2012,0.969,0.969
2/6/2012,0.962,0.962
2/3/2012,0.944,0.944
2/2/2012,0.95,0.95
2/1/2012,0.955,0.955
1/31/2012,0.962,0.962
1/30/2012,0.958,0.958
1/27/2012,0.965,0.965
1/26/2012,0.98,0.98
1/25/2012,1.001,1.001
1/24/2012,1.004,1.004
1/23/2012,0.995,0.995
1/20/2012,0.98,0.98
1/19/2012,0.967,0.967
1/18/2012,0.968,0.968
1/17/2012,0.964,0.964
1/16/2012,0.939,0.939
1/13/2012,0.942,0.942
1/12/2012,0.954,0.954
1/11/2012,0.963,0.963
1/10/2012,0.973,0.973
1/9/2012,0.976,0.976
1/6/2012,0.976,0.976
1/5/2012,0.98,0.98
1/4/2012,0.986,0.986
1/3/2012,0.97,0.97
12/30/2011,0.983,0.983
12/29/2011,0.995,0.995
12/28/2011,0.993,0.993
12/27/2011,0.979,0.979
12/26/2011,0.972,0.972
12/23/2011,0.973,0.973
12/22/2011,0.973,0.973
12/21/2011,0.975,0.975
12/20/2011,0.974,0.974
12/19/2011,0.968,0.968
12/16/2011,0.981,0.981
12/15/2011,0.976,0.976
12/14/2011,0.994,0.994
12/13/2011,1,1
12/12/2011,1.018,1.018
12/9/2011,1.016,1.016
12/8/2011,1.038,1.038
12/7/2011,1.04,1.04
12/6/2011,1.04,1.04
12/5/2011,1.047,1.047
12/2/2011,1.065,1.065
12/1/2011,1.06,1.06
11/30/2011,1.067,1.067
11/29/2011,1.057,1.057
11/28/2011,1.05,1.05
11/25/2011,1.023,1.023
11/24/2011,0.974,0.974
11/23/2011,0.963,0.963
11/22/2011,0.963,0.963
11/21/2011,0.955,0.955
11/18/2011,0.942,0.942
11/17/2011,0.954,0.954
11/16/2011,0.948,0.948
11/15/2011,0.965,0.965
11/14/2011,0.974,0.974
11/11/2011,0.966,0.966
11/10/2011,0.968,0.968
11/9/2011,0.977,0.977
11/8/2011,0.976,0.976
11/7/2011,0.989,0.989
11/4/2011,0.988,0.988
11/3/2011,0.993,0.993
11/2/2011,0.993,0.993
11/1/2011,1.023,1.023
10/31/2011,1.041,1.041
10/28/2011,1.039,1.039
10/27/2011,1.007,1.007
10/26/2011,0.993,0.993
10/25/2011,1.018,1.018
10/24/2011,1.021,1.021
10/21/2011,1.005,1.005
10/20/2011,1.004,1.004
10/19/2011,1.017,1.017
10/18/2011,1.021,1.021
10/17/2011,1.023,1.023
10/14/2011,1.014,1.014
10/13/2011,1.018,1.018
10/12/2011,0.998,0.998
10/11/2011,0.994,0.994
10/7/2011,0.983,0.983
10/6/2011,0.973,0.973
10/5/2011,0.963,0.963
10/4/2011,0.987,0.987
10/3/2011,1.022,1.022
9/30/2011,1.027,1.027
9/29/2011,0.995,0.995
9/28/2011,0.999,0.999
9/27/2011,0.997,0.997
9/26/2011,0.976,0.976
9/23/2011,0.982,0.982
9/22/2011,0.982,0.982
9/21/2011,0.987,0.987
9/20/2011,0.991,0.991
9/16/2011,1.007,1.007
9/15/2011,0.993,0.993
9/14/2011,0.992,0.992
9/13/2011,1.002,1.002
9/12/2011,0.998,0.998
9/9/2011,0.999,0.999
9/8/2011,1.013,1.013
9/7/2011,1.004,1.004
9/6/2011,0.982,0.982
9/5/2011,1.014,1.014
9/2/2011,1.026,1.026
9/1/2011,1.047,1.047
8/31/2011,1.029,1.029
8/30/2011,1.019,1.019
8/29/2011,1.015,1.015
8/26/2011,1.038,1.038
8/25/2011,1.037,1.037
8/24/2011,1.012,1.012
8/23/2011,1.009,1.009
8/22/2011,0.982,0.982
8/19/2011,0.985,0.985
8/18/2011,0.992,0.992
8/17/2011,1.021,1.021
8/16/2011,1.038,1.038
8/15/2011,1.04,1.04
8/12/2011,1.044,1.044
8/11/2011,1.037,1.037
8/10/2011,1.038,1.038
8/9/2011,1.047,1.047
8/8/2011,1.008,1.008
8/5/2011,1.002,1.002
8/4/2011,1.018,1.018
8/3/2011,1.013,1.013
8/2/2011,1.043,1.043
8/1/2011,1.074,1.074
7/29/2011,1.077,1.077
7/28/2011,1.073,1.073
7/27/2011,1.083,1.083
7/26/2011,1.093,1.093
7/25/2011,1.09,1.09
7/22/2011,1.099,1.099
7/21/2011,1.093,1.093
7/20/2011,1.08,1.08
7/19/2011,1.069,1.069
7/18/2011,1.087,1.087
7/15/2011,1.087,1.087
7/14/2011,1.073,1.073
7/13/2011,1.108,1.108
7/12/2011,1.105,1.105
7/11/2011,1.14,1.14
7/8/2011,1.173,1.173
7/7/2011,1.173,1.173
7/6/2011,1.177,1.177
7/5/2011,1.167,1.167
7/4/2011,1.156,1.156
7/1/2011,1.135,1.135
6/30/2011,1.135,1.135
6/29/2011,1.118,1.118
6/28/2011,1.085,1.085
6/27/2011,1.093,1.093
6/24/2011,1.105,1.105
6/23/2011,1.108,1.108
6/22/2011,1.115,1.115
6/21/2011,1.123,1.123
6/20/2011,1.12,1.12
6/17/2011,1.115,1.115
6/16/2011,1.113,1.113
6/15/2011,1.16,1.16
6/14/2011,1.15,1.15
6/13/2011,1.14,1.14
6/10/2011,1.135,1.135
6/9/2011,1.13,1.13
6/8/2011,1.153,1.153
6/7/2011,1.16,1.16
6/6/2011,1.145,1.145
6/3/2011,1.135,1.135
6/2/2011,1.108,1.108
6/1/2011,1.15,1.15
5/31/2011,1.158,1.158
5/30/2011,1.123,1.123
5/27/2011,1.123,1.123
5/26/2011,1.143,1.143
5/25/2011,1.12,1.12
5/24/2011,1.125,1.125
5/23/2011,1.13,1.13
5/20/2011,1.125,1.125
5/19/2011,1.15,1.15
5/18/2011,1.16,1.16
5/17/2011,1.16,1.16
5/16/2011,1.14,1.14
5/13/2011,1.126,1.126
5/12/2011,1.125,1.125
5/11/2011,1.132,1.132
5/10/2011,1.141,1.141
5/9/2011,1.15,1.15
5/6/2011,1.146,1.146
5/5/2011,1.209,1.209
5/4/2011,1.209,1.209
5/3/2011,1.209,1.209
5/2/2011,1.21,1.21
4/29/2011,1.21,1.21
4/28/2011,1.21,1.21
4/27/2011,1.22,1.22
4/26/2011,1.224,1.224
4/25/2011,1.234,1.234
4/22/2011,1.22,1.22
4/21/2011,1.235,1.235
4/20/2011,1.235,1.235
4/19/2011,1.245,1.245
4/18/2011,1.26,1.26
4/15/2011,1.291,1.291
4/14/2011,1.298,1.298
4/13/2011,1.324,1.324
4/12/2011,1.338,1.338
4/11/2011,1.329,1.329
4/8/2011,1.325,1.325
4/7/2011,1.316,1.316
4/6/2011,1.301,1.301
4/5/2011,1.28,1.28
4/4/2011,1.301,1.301
4/1/2011,1.285,1.285
3/31/2011,1.26,1.26
3/30/2011,1.25,1.25
3/29/2011,1.235,1.235
3/28/2011,1.246,1.246
3/25/2011,1.225,1.225
3/24/2011,1.214,1.214
3/23/2011,1.225,1.225
3/22/2011,1.255,1.255
3/21/2011,1.215,1.215
3/18/2011,1.215,1.215
3/17/2011,1.211,1.211
3/16/2011,1.229,1.229
3/15/2011,1.221,1.221
3/14/2011,1.213,1.213
3/11/2011,1.255,1.255
3/10/2011,1.31,1.31
3/9/2011,1.305,1.305
3/8/2011,1.3,1.3
3/7/2011,1.283,1.283
3/4/2011,1.305,1.305
3/3/2011,1.299,1.299
3/2/2011,1.275,1.275
3/1/2011,1.285,1.285
2/28/2011,1.264,1.264
2/25/2011,1.253,1.253
2/24/2011,1.235,1.235
2/23/2011,1.255,1.255
2/22/2011,1.284,1.284
2/21/2011,1.318,1.318
2/18/2011,1.309,1.309
2/17/2011,1.345,1.345
2/16/2011,1.355,1.355
2/15/2011,1.309,1.309
2/14/2011,1.314,1.314
2/11/2011,1.315,1.315
2/10/2011,1.314,1.314
2/9/2011,1.339,1.339
2/8/2011,1.324,1.324
2/7/2011,1.295,1.295
2/4/2011,1.29,1.29
2/3/2011,1.246,1.246
2/2/2011,1.231,1.231
2/1/2011,1.236,1.236
1/31/2011,1.219,1.219
1/28/2011,1.224,1.224
1/27/2011,1.235,1.235
1/26/2011,1.24,1.24
1/25/2011,1.259,1.259
1/24/2011,1.239,1.239
1/21/2011,1.218,1.218
1/20/2011,1.214,1.214
1/19/2011,1.269,1.269
1/18/2011,1.23,1.23
1/17/2011,1.22,1.22
1/14/2011,1.205,1.205
1/13/2011,1.195,1.195
1/12/2011,1.18,1.18
1/11/2011,1.195,1.195
1/10/2011,1.205,1.205
1/7/2011,1.205,1.205
1/6/2011,1.221,1.221
1/5/2011,1.164,1.164
1/4/2011,1.17,1.17
